time,open,high,low,close,tick_volume,spread,real_volume
2025-07-15 20:50:00,1.15995,1.16021,1.15995,1.16001,105,9,0
2025-07-15 20:55:00,1.16001,1.16027,1.15991,1.15991,141,9,0
2025-07-15 21:00:00,1.15991,1.15991,1.1596899999999999,1.1596899999999999,37,53,0
2025-07-15 21:05:00,1.15966,1.15982,1.15952,1.15965,79,72,0
2025-07-15 21:10:00,1.15966,1.15983,1.15966,1.1597,55,70,0
2025-07-15 21:15:00,1.15973,1.1598,1.1595900000000001,1.15972,67,75,0
2025-07-15 21:20:00,1.15975,1.1598600000000001,1.15968,1.1598,46,67,0
2025-07-15 21:25:00,1.15979,1.15995,1.15975,1.15984,58,54,0
2025-07-15 21:30:00,1.15985,1.15991,1.15976,1.15989,36,53,0
2025-07-15 21:35:00,1.1599,1.15991,1.15987,1.15991,33,53,0
2025-07-15 21:40:00,1.15989,1.15998,1.15983,1.15984,32,22,0
2025-07-15 21:45:00,1.15984,1.15998,1.15981,1.1598600000000001,51,22,0
2025-07-15 21:50:00,1.15984,1.15991,1.15971,1.15991,38,59,0
2025-07-15 21:55:00,1.15991,1.16003,1.1598600000000001,1.16003,20,22,0
2025-07-15 22:00:00,1.16004,1.16014,1.15987,1.16009,77,9,0
2025-07-15 22:05:00,1.16007,1.16015,1.16001,1.16012,46,9,0
2025-07-15 22:10:00,1.16013,1.16031,1.16013,1.1602999999999999,28,9,0
2025-07-15 22:15:00,1.1602999999999999,1.1602999999999999,1.16011,1.16026,57,9,0
2025-07-15 22:20:00,1.16026,1.1604,1.16022,1.16029,55,9,0
2025-07-15 22:25:00,1.16029,1.16034,1.16024,1.16028,41,9,0
2025-07-15 22:30:00,1.16028,1.16035,1.16027,1.16031,42,9,0
2025-07-15 22:35:00,1.16029,1.16035,1.16029,1.16034,26,9,0
2025-07-15 22:40:00,1.16034,1.16038,1.16015,1.16026,45,9,0
2025-07-15 22:45:00,1.16026,1.16036,1.16026,1.1602999999999999,54,9,0
2025-07-15 22:50:00,1.1602999999999999,1.16037,1.16027,1.16034,45,9,0
2025-07-15 22:55:00,1.16035,1.16039,1.16033,1.16038,46,9,0
2025-07-15 23:00:00,1.16039,1.16042,1.16027,1.16038,64,9,0
2025-07-15 23:05:00,1.16038,1.16039,1.16028,1.16035,37,9,0
2025-07-15 23:10:00,1.16036,1.16037,1.16029,1.16033,42,9,0
2025-07-15 23:15:00,1.16033,1.16044,1.16033,1.16044,55,9,0
2025-07-15 23:20:00,1.16044,1.16072,1.16042,1.16055,129,9,0
2025-07-15 23:25:00,1.16056,1.16056,1.16044,1.16046,57,9,0
2025-07-15 23:30:00,1.1604700000000001,1.1605,1.16043,1.1604700000000001,46,9,0
2025-07-15 23:35:00,1.1604700000000001,1.16059,1.1604700000000001,1.16056,50,9,0
2025-07-15 23:40:00,1.16056,1.16068,1.16053,1.16064,75,9,0
2025-07-15 23:45:00,1.16065,1.1607,1.16058,1.16067,66,9,0
2025-07-15 23:50:00,1.16066,1.16073,1.16064,1.16073,58,9,0
2025-07-15 23:55:00,1.16073,1.16075,1.16063,1.1607,79,9,0
2025-07-16 00:00:00,1.16071,1.16083,1.16056,1.16062,184,9,0
2025-07-16 00:05:00,1.16062,1.16076,1.1605699999999999,1.16062,103,9,0
2025-07-16 00:10:00,1.16064,1.16064,1.16024,1.16034,130,9,0
2025-07-16 00:15:00,1.16032,1.16037,1.16023,1.16034,88,9,0
2025-07-16 00:20:00,1.16032,1.16033,1.1602000000000001,1.16027,90,9,0
2025-07-16 00:25:00,1.16027,1.16067,1.16027,1.1606,117,9,0
2025-07-16 00:30:00,1.1606,1.16064,1.16041,1.16046,128,9,0
2025-07-16 00:35:00,1.16045,1.16107,1.16045,1.16102,157,9,0
2025-07-16 00:40:00,1.16102,1.16119,1.16096,1.16109,169,9,0
2025-07-16 00:45:00,1.16109,1.16129,1.16088,1.16093,138,9,0
2025-07-16 00:50:00,1.16095,1.1611,1.16076,1.16082,188,9,0
2025-07-16 00:55:00,1.16084,1.16094,1.1607,1.16076,195,9,0
2025-07-16 01:00:00,1.16074,1.16082,1.16061,1.16071,164,9,0
2025-07-16 01:05:00,1.16071,1.16093,1.16069,1.1609,135,9,0
2025-07-16 01:10:00,1.1609,1.16114,1.16083,1.16112,136,9,0
2025-07-16 01:15:00,1.16112,1.16128,1.16101,1.1612,126,9,0
2025-07-16 01:20:00,1.1611799999999999,1.1614200000000001,1.16112,1.16123,137,9,0
2025-07-16 01:25:00,1.16126,1.16137,1.16119,1.16121,112,9,0
2025-07-16 01:30:00,1.16122,1.16146,1.1611799999999999,1.16126,149,9,0
2025-07-16 01:35:00,1.16128,1.16147,1.16128,1.1614200000000001,116,9,0
2025-07-16 01:40:00,1.16141,1.16148,1.16124,1.16126,105,9,0
2025-07-16 01:45:00,1.16126,1.16135,1.16107,1.16131,111,9,0
2025-07-16 01:50:00,1.16131,1.16149,1.16126,1.16129,112,9,0
2025-07-16 01:55:00,1.16128,1.16144,1.16125,1.16131,100,9,0
2025-07-16 02:00:00,1.16133,1.16134,1.16101,1.16111,142,9,0
2025-07-16 02:05:00,1.16111,1.1612,1.16098,1.16099,106,9,0
2025-07-16 02:10:00,1.161,1.16112,1.16092,1.1611,91,9,0
2025-07-16 02:15:00,1.16109,1.16109,1.16094,1.16103,92,9,0
2025-07-16 02:20:00,1.16103,1.1611,1.1609099999999999,1.161,75,9,0
2025-07-16 02:25:00,1.161,1.161,1.1608,1.1608,99,9,0
2025-07-16 02:30:00,1.16082,1.1609099999999999,1.16076,1.16089,84,9,0
2025-07-16 02:35:00,1.16088,1.16094,1.16077,1.16089,87,9,0
2025-07-16 02:40:00,1.16089,1.1609099999999999,1.16068,1.16088,108,9,0
2025-07-16 02:45:00,1.16088,1.16096,1.16077,1.16082,75,9,0
2025-07-16 02:50:00,1.1608100000000001,1.16095,1.1608,1.16088,77,9,0
2025-07-16 02:55:00,1.16088,1.16099,1.16082,1.16098,71,9,0
2025-07-16 03:00:00,1.16098,1.16126,1.16098,1.16112,100,9,0
2025-07-16 03:05:00,1.16112,1.16115,1.16104,1.16111,81,9,0
2025-07-16 03:10:00,1.16111,1.16127,1.16111,1.16122,70,9,0
2025-07-16 03:15:00,1.16122,1.16143,1.16121,1.16141,74,9,0
2025-07-16 03:20:00,1.16141,1.16151,1.16137,1.16141,90,9,0
2025-07-16 03:25:00,1.16141,1.16147,1.16137,1.16138,83,9,0
2025-07-16 03:30:00,1.16139,1.16146,1.16125,1.16126,83,9,0
2025-07-16 03:35:00,1.16126,1.16127,1.161,1.16113,104,9,0
2025-07-16 03:40:00,1.16113,1.16113,1.16089,1.1609,95,9,0
2025-07-16 03:45:00,1.1609,1.161,1.16055,1.16075,138,9,0
2025-07-16 03:50:00,1.16075,1.16099,1.16075,1.16092,109,9,0
2025-07-16 03:55:00,1.1609099999999999,1.1610800000000001,1.1609,1.16107,107,9,0
2025-07-16 04:00:00,1.16107,1.16117,1.16097,1.16117,87,9,0
2025-07-16 04:05:00,1.16119,1.16129,1.16112,1.16129,78,9,0
2025-07-16 04:10:00,1.16129,1.16129,1.16098,1.16117,113,9,0
2025-07-16 04:15:00,1.16117,1.16124,1.16112,1.1612,72,9,0
2025-07-16 04:20:00,1.1612,1.16127,1.16107,1.16123,79,9,0
2025-07-16 04:25:00,1.16123,1.16135,1.1611799999999999,1.16128,69,9,0
2025-07-16 04:30:00,1.16129,1.16154,1.16129,1.16154,91,9,0
2025-07-16 04:35:00,1.16154,1.16154,1.16147,1.16151,64,9,0
2025-07-16 04:40:00,1.1615,1.16151,1.16131,1.16133,83,9,0
2025-07-16 04:45:00,1.16133,1.16178,1.16132,1.1616900000000001,105,9,0
2025-07-16 04:50:00,1.16172,1.16187,1.1616,1.16185,108,9,0
2025-07-16 04:55:00,1.16187,1.16193,1.1617899999999999,1.16191,109,9,0
2025-07-16 05:00:00,1.16192,1.16192,1.16172,1.16176,120,9,0
2025-07-16 05:05:00,1.16178,1.16181,1.16164,1.1616900000000001,86,9,0
2025-07-16 05:10:00,1.16168,1.16173,1.16157,1.16165,112,9,0
2025-07-16 05:15:00,1.16165,1.1619,1.16165,1.1617899999999999,105,9,0
2025-07-16 05:20:00,1.1617899999999999,1.16194,1.16167,1.16167,78,9,0
2025-07-16 05:25:00,1.16167,1.16176,1.16163,1.1616900000000001,77,9,0
2025-07-16 05:30:00,1.1616900000000001,1.1618,1.16155,1.1617899999999999,114,9,0
2025-07-16 05:35:00,1.1617899999999999,1.1618,1.16141,1.16143,111,9,0
2025-07-16 05:40:00,1.16143,1.1617899999999999,1.16143,1.16177,114,9,0
2025-07-16 05:45:00,1.16177,1.16189,1.16167,1.16188,116,9,0
2025-07-16 05:50:00,1.16188,1.16195,1.16177,1.16191,109,9,0
2025-07-16 05:55:00,1.16191,1.16206,1.16177,1.16201,147,9,0
2025-07-16 06:00:00,1.16201,1.16222,1.1617899999999999,1.16222,276,9,0
2025-07-16 06:05:00,1.16222,1.16233,1.16199,1.16208,233,9,0
2025-07-16 06:10:00,1.16209,1.16225,1.162,1.16207,194,9,0
2025-07-16 06:15:00,1.16205,1.16225,1.16201,1.16223,180,9,0
2025-07-16 06:20:00,1.16223,1.16234,1.16206,1.16219,153,9,0
2025-07-16 06:25:00,1.16218,1.16224,1.16196,1.16216,193,9,0
2025-07-16 06:30:00,1.16215,1.16237,1.16207,1.16212,182,9,0
2025-07-16 06:35:00,1.16212,1.16219,1.16192,1.16216,149,9,0
2025-07-16 06:40:00,1.16216,1.16251,1.16216,1.16227,177,9,0
2025-07-16 06:45:00,1.16226,1.16228,1.16199,1.16199,141,9,0
2025-07-16 06:50:00,1.16199,1.16225,1.16193,1.16224,138,9,0
2025-07-16 06:55:00,1.16224,1.1627399999999999,1.16222,1.16272,238,9,0
2025-07-16 07:00:00,1.16271,1.16279,1.16251,1.16253,247,9,0
2025-07-16 07:05:00,1.16254,1.16273,1.16245,1.16266,195,9,0
2025-07-16 07:10:00,1.16266,1.16268,1.16226,1.16237,200,9,0
2025-07-16 07:15:00,1.16239,1.16268,1.16239,1.16268,157,9,0
2025-07-16 07:20:00,1.16268,1.1627,1.16252,1.16258,148,9,0
2025-07-16 07:25:00,1.16257,1.16259,1.16225,1.16234,219,9,0
2025-07-16 07:30:00,1.16233,1.16239,1.16191,1.16194,183,9,0
2025-07-16 07:35:00,1.16194,1.16215,1.16158,1.16163,261,9,0
2025-07-16 07:40:00,1.16163,1.16163,1.16131,1.16156,189,9,0
2025-07-16 07:45:00,1.16155,1.16167,1.1613,1.16134,234,9,0
2025-07-16 07:50:00,1.16134,1.16173,1.16123,1.16168,218,9,0
2025-07-16 07:55:00,1.16166,1.16185,1.16147,1.16184,223,9,0
2025-07-16 08:00:00,1.1618,1.1622,1.1617899999999999,1.16192,244,9,0
2025-07-16 08:05:00,1.16191,1.16211,1.16174,1.16177,156,9,0
2025-07-16 08:10:00,1.16176,1.16241,1.16174,1.16222,273,9,0
2025-07-16 08:15:00,1.16223,1.16225,1.16187,1.16202,212,9,0
2025-07-16 08:20:00,1.16201,1.16219,1.16197,1.16206,152,9,0
2025-07-16 08:25:00,1.16205,1.16226,1.16205,1.16221,159,9,0
2025-07-16 08:30:00,1.16218,1.16222,1.1620300000000001,1.16215,142,9,0
2025-07-16 08:35:00,1.16215,1.16218,1.16189,1.16194,156,9,0
2025-07-16 08:40:00,1.16194,1.1623999999999999,1.16186,1.16237,201,9,0
2025-07-16 08:45:00,1.16237,1.16254,1.16212,1.16215,178,9,0
2025-07-16 08:50:00,1.16215,1.16232,1.16215,1.16221,121,9,0
2025-07-16 08:55:00,1.16221,1.16254,1.16221,1.16249,230,9,0
2025-07-16 09:00:00,1.16249,1.1626,1.1621299999999999,1.16216,211,9,0
2025-07-16 09:05:00,1.16214,1.16236,1.16209,1.1621299999999999,155,9,0
2025-07-16 09:10:00,1.16214,1.16216,1.16193,1.16197,155,9,0
2025-07-16 09:15:00,1.16195,1.1620300000000001,1.1617,1.16189,179,9,0
2025-07-16 09:20:00,1.16187,1.16208,1.16176,1.16181,171,9,0
2025-07-16 09:25:00,1.16178,1.1620300000000001,1.16174,1.1618,159,9,0
2025-07-16 09:30:00,1.16178,1.1617899999999999,1.16143,1.16144,162,9,0
2025-07-16 09:35:00,1.16143,1.1618,1.16141,1.16178,155,9,0
2025-07-16 09:40:00,1.16178,1.16193,1.16172,1.16189,128,9,0
2025-07-16 09:45:00,1.16191,1.16198,1.16171,1.16174,143,9,0
2025-07-16 09:50:00,1.16174,1.16183,1.16128,1.16153,202,9,0
2025-07-16 09:55:00,1.16153,1.16174,1.16131,1.16151,221,9,0
2025-07-16 10:00:00,1.1615199999999999,1.16166,1.16139,1.16141,153,9,0
2025-07-16 10:05:00,1.16141,1.16162,1.16135,1.16137,169,9,0
2025-07-16 10:10:00,1.16136,1.1614200000000001,1.16129,1.16129,112,9,0
2025-07-16 10:15:00,1.16129,1.16138,1.16089,1.161,212,9,0
2025-07-16 10:20:00,1.161,1.16115,1.1609099999999999,1.16114,143,9,0
2025-07-16 10:25:00,1.16114,1.16129,1.16111,1.16128,90,9,0
2025-07-16 10:30:00,1.16129,1.16168,1.16126,1.16164,140,9,0
2025-07-16 10:35:00,1.16164,1.16177,1.16157,1.16161,123,9,0
2025-07-16 10:40:00,1.16161,1.16181,1.1615199999999999,1.16156,114,9,0
2025-07-16 10:45:00,1.16156,1.16174,1.1615199999999999,1.16172,111,9,0
2025-07-16 10:50:00,1.16172,1.16186,1.16163,1.1616900000000001,145,9,0
2025-07-16 10:55:00,1.1617,1.1618,1.16166,1.1616900000000001,108,9,0
2025-07-16 11:00:00,1.16167,1.16205,1.16158,1.16201,158,9,0
2025-07-16 11:05:00,1.16204,1.16204,1.16176,1.16177,145,9,0
2025-07-16 11:10:00,1.16177,1.16186,1.16161,1.16165,140,9,0
2025-07-16 11:15:00,1.16165,1.16174,1.1614,1.16141,162,9,0
2025-07-16 11:20:00,1.1614200000000001,1.16161,1.16137,1.16148,156,9,0
2025-07-16 11:25:00,1.16148,1.16148,1.16098,1.161,171,9,0
2025-07-16 11:30:00,1.16099,1.16116,1.16086,1.16104,169,9,0
2025-07-16 11:35:00,1.16104,1.16126,1.16093,1.16106,208,9,0
2025-07-16 11:40:00,1.16107,1.16113,1.16097,1.16104,123,9,0
2025-07-16 11:45:00,1.16104,1.16117,1.1608100000000001,1.16099,189,9,0
2025-07-16 11:50:00,1.16102,1.16102,1.16067,1.16071,202,9,0
2025-07-16 11:55:00,1.16069,1.16069,1.16004,1.16033,341,9,0
2025-07-16 12:00:00,1.16035,1.16058,1.16013,1.16031,311,9,0
2025-07-16 12:05:00,1.16032,1.16056,1.16007,1.16012,220,9,0
2025-07-16 12:10:00,1.16013,1.16024,1.15993,1.15998,193,9,0
2025-07-16 12:15:00,1.15999,1.16022,1.15961,1.15976,258,9,0
2025-07-16 12:20:00,1.15974,1.15981,1.15936,1.15972,279,9,0
2025-07-16 12:25:00,1.15972,1.15972,1.15924,1.15946,271,9,0
2025-07-16 12:30:00,1.15947,1.16126,1.15942,1.16093,816,9,0
2025-07-16 12:35:00,1.16092,1.16119,1.16051,1.16076,513,9,0
2025-07-16 12:40:00,1.16077,1.16125,1.16025,1.16099,514,9,0
2025-07-16 12:45:00,1.161,1.16119,1.16053,1.16069,406,9,0
2025-07-16 12:50:00,1.16069,1.1609099999999999,1.16011,1.16035,397,9,0
2025-07-16 12:55:00,1.16033,1.16034,1.15939,1.15983,427,9,0
2025-07-16 13:00:00,1.15981,1.16025,1.15979,1.16021,380,9,0
2025-07-16 13:05:00,1.1602000000000001,1.16027,1.15976,1.15979,346,9,0
2025-07-16 13:10:00,1.15981,1.15981,1.159,1.15924,358,9,0
2025-07-16 13:15:00,1.15932,1.15944,1.15861,1.15866,350,9,0
2025-07-16 13:20:00,1.15869,1.15913,1.15786,1.15861,574,9,0
2025-07-16 13:25:00,1.15861,1.15875,1.15792,1.15812,369,9,0
2025-07-16 13:30:00,1.1581,1.15829,1.15744,1.15766,469,9,0
2025-07-16 13:35:00,1.15768,1.15785,1.15723,1.15741,447,9,0
2025-07-16 13:40:00,1.1574,1.15812,1.15738,1.15779,359,9,0
2025-07-16 13:45:00,1.15778,1.15779,1.15627,1.15648,530,9,0
2025-07-16 13:50:00,1.15645,1.1571500000000001,1.15633,1.15705,457,9,0
2025-07-16 13:55:00,1.15704,1.15737,1.15677,1.1572,445,9,0
2025-07-16 14:00:00,1.15722,1.15773,1.15722,1.15766,430,9,0
2025-07-16 14:05:00,1.15765,1.15765,1.15721,1.15732,336,9,0
2025-07-16 14:10:00,1.15732,1.15732,1.15693,1.15701,325,9,0
2025-07-16 14:15:00,1.15703,1.1571,1.1566,1.15666,284,9,0
2025-07-16 14:20:00,1.15667,1.15702,1.15661,1.15702,282,9,0
2025-07-16 14:25:00,1.15702,1.15708,1.1568,1.15695,280,9,0
2025-07-16 14:30:00,1.15697,1.1571,1.1565,1.15671,282,9,0
2025-07-16 14:35:00,1.1567,1.15685,1.15617,1.15636,273,9,0
2025-07-16 14:40:00,1.15636,1.15704,1.15623,1.15685,273,9,0
2025-07-16 14:45:00,1.15684,1.15731,1.15672,1.15674,275,9,0
2025-07-16 14:50:00,1.15672,1.15976,1.15653,1.15913,1871,9,0
2025-07-16 14:55:00,1.1591,1.16054,1.158,1.15924,2649,9,0
2025-07-16 15:00:00,1.15923,1.16157,1.15919,1.16107,1241,9,0
2025-07-16 15:05:00,1.16109,1.16164,1.16068,1.1611,981,9,0
2025-07-16 15:10:00,1.16112,1.16245,1.16112,1.16195,876,9,0
2025-07-16 15:15:00,1.16197,1.16963,1.16186,1.16688,5736,9,0
2025-07-16 15:20:00,1.1669,1.16841,1.16671,1.16713,2974,9,0
2025-07-16 15:25:00,1.16715,1.16948,1.16715,1.16849,2439,9,0
2025-07-16 15:30:00,1.1684700000000001,1.17212,1.16802,1.17002,4858,9,0
2025-07-16 15:35:00,1.17003,1.17026,1.16885,1.17017,2065,9,0
2025-07-16 15:40:00,1.17018,1.17114,1.16865,1.1689,1714,9,0
2025-07-16 15:45:00,1.16892,1.16932,1.16684,1.16809,2207,9,0
2025-07-16 15:50:00,1.16811,1.16834,1.16592,1.16633,1686,9,0
2025-07-16 15:55:00,1.16635,1.1668,1.16107,1.16283,7355,9,0
2025-07-16 16:00:00,1.16282,1.16322,1.1615199999999999,1.16284,2500,9,0
2025-07-16 16:05:00,1.16281,1.16443,1.16281,1.16384,1882,9,0
2025-07-16 16:10:00,1.16387,1.16558,1.16382,1.16465,1608,9,0
2025-07-16 16:15:00,1.16463,1.16463,1.16351,1.16382,806,9,0
2025-07-16 16:20:00,1.16382,1.16441,1.16307,1.16399,862,9,0
2025-07-16 16:25:00,1.16399,1.16449,1.16339,1.16356,811,9,0
2025-07-16 16:30:00,1.16357,1.16391,1.16287,1.16296,767,9,0
2025-07-16 16:35:00,1.16294,1.16329,1.16276,1.16314,517,9,0
2025-07-16 16:40:00,1.16312,1.16324,1.16275,1.16306,434,9,0
2025-07-16 16:45:00,1.16306,1.16466,1.16294,1.16442,633,9,0
2025-07-16 16:50:00,1.16442,1.16464,1.16342,1.1639599999999999,469,9,0
2025-07-16 16:55:00,1.16397,1.16425,1.16354,1.1638600000000001,423,9,0
2025-07-16 17:00:00,1.16388,1.16422,1.16377,1.16408,495,9,0
2025-07-16 17:05:00,1.16409,1.16533,1.16379,1.16495,540,9,0
2025-07-16 17:10:00,1.16496,1.16555,1.16495,1.16514,398,9,0
2025-07-16 17:15:00,1.16511,1.16547,1.16468,1.16543,438,9,0
2025-07-16 17:20:00,1.16543,1.16572,1.16482,1.1654,464,9,0
2025-07-16 17:25:00,1.16537,1.16583,1.16502,1.16502,508,9,0
2025-07-16 17:30:00,1.16505,1.16539,1.16477,1.16491,350,9,0
2025-07-16 17:35:00,1.16493,1.1654,1.16479,1.16513,266,9,0
2025-07-16 17:40:00,1.16511,1.16519,1.16482,1.16489,237,9,0
2025-07-16 17:45:00,1.16488,1.16574,1.16477,1.16558,388,9,0
2025-07-16 17:50:00,1.16558,1.16558,1.16407,1.1641,419,9,0
2025-07-16 17:55:00,1.1641,1.16425,1.1636199999999999,1.16411,300,9,0
2025-07-16 18:00:00,1.16413,1.16441,1.16363,1.16368,404,9,0
2025-07-16 18:05:00,1.16367,1.16403,1.1634,1.16356,302,9,0
2025-07-16 18:10:00,1.16357,1.16375,1.16341,1.16373,275,9,0
2025-07-16 18:15:00,1.16374,1.16398,1.1636199999999999,1.16374,269,9,0
2025-07-16 18:20:00,1.16373,1.16388,1.16366,1.1638600000000001,242,9,0
2025-07-16 18:25:00,1.1638600000000001,1.1639,1.16352,1.16368,165,9,0
2025-07-16 18:30:00,1.16367,1.16391,1.16351,1.16366,225,9,0
2025-07-16 18:35:00,1.16367,1.16382,1.16354,1.16363,153,9,0
2025-07-16 18:40:00,1.16363,1.16363,1.16329,1.16336,231,9,0
2025-07-16 18:45:00,1.16336,1.16348,1.16334,1.16347,90,9,0
2025-07-16 18:50:00,1.16347,1.16351,1.16296,1.16296,202,9,0
2025-07-16 18:55:00,1.16297,1.163,1.1627,1.16277,248,9,0
2025-07-16 19:00:00,1.16279,1.1632,1.16238,1.1623999999999999,272,9,0
2025-07-16 19:05:00,1.16238,1.16278,1.16221,1.16272,217,9,0
2025-07-16 19:10:00,1.16272,1.1627399999999999,1.16236,1.16249,186,9,0
2025-07-16 19:15:00,1.16249,1.16251,1.162,1.1623999999999999,222,9,0
2025-07-16 19:20:00,1.1623999999999999,1.16263,1.16231,1.16249,172,9,0
2025-07-16 19:25:00,1.1625,1.16295,1.16249,1.16295,182,9,0
2025-07-16 19:30:00,1.16292,1.16306,1.1627399999999999,1.1629,220,9,0
2025-07-16 19:35:00,1.1629,1.16308,1.16284,1.16292,191,9,0
2025-07-16 19:40:00,1.16292,1.16305,1.16285,1.16292,176,9,0
2025-07-16 19:45:00,1.1629,1.16343,1.16284,1.16323,226,9,0
2025-07-16 19:50:00,1.16324,1.16357,1.1631,1.16334,201,9,0
2025-07-16 19:55:00,1.16336,1.16368,1.16326,1.16356,173,9,0
2025-07-16 20:00:00,1.16353,1.16374,1.16329,1.16364,130,9,0
2025-07-16 20:05:00,1.16364,1.16395,1.16363,1.16376,109,9,0
2025-07-16 20:10:00,1.16376,1.16413,1.16366,1.16407,140,9,0
2025-07-16 20:15:00,1.16407,1.16409,1.16387,1.16392,107,9,0
2025-07-16 20:20:00,1.1639,1.16397,1.16385,1.16391,82,9,0
2025-07-16 20:25:00,1.16389,1.16399,1.16375,1.1639,100,9,0
2025-07-16 20:30:00,1.1639,1.16393,1.16356,1.1636,101,9,0
2025-07-16 20:35:00,1.1636,1.16373,1.16352,1.16366,71,9,0
2025-07-16 20:40:00,1.16366,1.16395,1.16365,1.16389,95,9,0
2025-07-16 20:45:00,1.16391,1.164,1.1638600000000001,1.16392,116,9,0
2025-07-16 20:50:00,1.16393,1.1642299999999999,1.16379,1.16421,98,9,0
2025-07-16 20:55:00,1.1642000000000001,1.16421,1.16383,1.16399,119,9,0
2025-07-16 21:00:00,1.16401,1.16408,1.16379,1.16382,28,22,0
2025-07-16 21:05:00,1.16382,1.164,1.16379,1.16392,50,22,0
2025-07-16 21:10:00,1.16391,1.16394,1.16388,1.16393,55,53,0
2025-07-16 21:15:00,1.16392,1.16392,1.16338,1.16341,81,53,0
2025-07-16 21:20:00,1.16337,1.16343,1.1632,1.1632500000000001,68,104,0
2025-07-16 21:25:00,1.16322,1.16336,1.16313,1.16336,74,112,0
2025-07-16 21:30:00,1.16337,1.16344,1.16328,1.16344,24,99,0
2025-07-16 21:35:00,1.16345,1.1637,1.16345,1.16366,67,53,0
2025-07-16 21:40:00,1.16367,1.16367,1.16347,1.16354,73,53,0
2025-07-16 21:45:00,1.16356,1.1636,1.16334,1.16336,51,57,0
2025-07-16 21:50:00,1.16333,1.1635,1.16333,1.16337,58,60,0
2025-07-16 21:55:00,1.1634,1.16368,1.16337,1.16337,115,22,0
2025-07-16 22:00:00,1.16336,1.1642000000000001,1.16334,1.16409,130,9,0
2025-07-16 22:05:00,1.16409,1.16409,1.16385,1.16389,44,9,0
2025-07-16 22:10:00,1.16389,1.16422,1.16388,1.1642000000000001,89,9,0
2025-07-16 22:15:00,1.1642000000000001,1.1642000000000001,1.16393,1.16397,61,9,0
2025-07-16 22:20:00,1.1639599999999999,1.16397,1.16367,1.16375,85,9,0
2025-07-16 22:25:00,1.16375,1.1639,1.16369,1.16384,93,9,0
2025-07-16 22:30:00,1.16383,1.164,1.16382,1.16384,84,9,0
2025-07-16 22:35:00,1.16384,1.1638600000000001,1.16356,1.16364,95,9,0
2025-07-16 22:40:00,1.16364,1.1637,1.16358,1.1636,54,9,0
2025-07-16 22:45:00,1.1635900000000001,1.16365,1.1635,1.16352,55,9,0
2025-07-16 22:50:00,1.16352,1.16367,1.16351,1.16355,57,9,0
2025-07-16 22:55:00,1.16353,1.16364,1.16351,1.1636,57,9,0
2025-07-16 23:00:00,1.1636,1.16378,1.16355,1.16356,92,9,0
2025-07-16 23:05:00,1.16356,1.16371,1.1635,1.16368,80,9,0
2025-07-16 23:10:00,1.16368,1.16371,1.16358,1.16364,47,9,0
2025-07-16 23:15:00,1.16364,1.16385,1.1635900000000001,1.16385,83,9,0
2025-07-16 23:20:00,1.16384,1.1639599999999999,1.1638,1.16388,60,9,0
2025-07-16 23:25:00,1.16388,1.16392,1.16369,1.16369,55,9,0
2025-07-16 23:30:00,1.16372,1.16384,1.16371,1.16375,41,9,0
2025-07-16 23:35:00,1.16375,1.16383,1.16372,1.16376,49,9,0
2025-07-16 23:40:00,1.16375,1.16379,1.16345,1.16348,96,9,0
2025-07-16 23:45:00,1.16348,1.16365,1.16346,1.16357,90,9,0
2025-07-16 23:50:00,1.16356,1.16357,1.16329,1.1634,114,9,0
2025-07-16 23:55:00,1.1634,1.16353,1.16331,1.16351,112,9,0
2025-07-17 00:00:00,1.1635,1.1635900000000001,1.16295,1.16319,248,9,0
2025-07-17 00:05:00,1.16319,1.16329,1.16305,1.16307,129,9,0
2025-07-17 00:10:00,1.16306,1.16319,1.16294,1.16311,134,9,0
2025-07-17 00:15:00,1.16312,1.16315,1.16278,1.16279,124,9,0
2025-07-17 00:20:00,1.16279,1.16296,1.16278,1.16283,97,9,0
2025-07-17 00:25:00,1.16283,1.16295,1.16269,1.1627399999999999,117,9,0
2025-07-17 00:30:00,1.1627399999999999,1.16275,1.16229,1.16231,101,9,0
2025-07-17 00:35:00,1.16231,1.16231,1.1617,1.16188,179,9,0
2025-07-17 00:40:00,1.16188,1.16205,1.16183,1.16204,153,9,0
2025-07-17 00:45:00,1.16204,1.16207,1.16176,1.16199,104,9,0
2025-07-17 00:50:00,1.16201,1.1623,1.16198,1.1621,176,9,0
2025-07-17 00:55:00,1.16208,1.16236,1.16187,1.16236,170,9,0
2025-07-17 01:00:00,1.16236,1.16248,1.162,1.16205,229,9,0
2025-07-17 01:05:00,1.16205,1.16211,1.16183,1.16196,166,9,0
2025-07-17 01:10:00,1.16197,1.16226,1.16192,1.16217,134,9,0
2025-07-17 01:15:00,1.16217,1.16245,1.16206,1.16208,175,9,0
2025-07-17 01:20:00,1.16208,1.16212,1.16192,1.16201,120,9,0
2025-07-17 01:25:00,1.16201,1.16201,1.16176,1.16181,113,9,0
2025-07-17 01:30:00,1.16181,1.16186,1.16133,1.16162,309,9,0
2025-07-17 01:35:00,1.16162,1.16185,1.16154,1.16185,187,9,0
2025-07-17 01:40:00,1.16185,1.16219,1.16176,1.16219,174,9,0
2025-07-17 01:45:00,1.16219,1.16238,1.16206,1.16209,175,9,0
2025-07-17 01:50:00,1.1621,1.1626,1.16209,1.1626,188,9,0
